Node Label    RF.Ma	gnitude	RF.RF1	RF.RF2	RF.RF3	U.Magnitude	U.U1	U.U2	U.U3
2145	0	0	0	0	41,5418	-6,55E-01	23,3521	-34,3507
2146	0	0	0	0	38,7465	-6,93E-01	12,0803	-36,8087
2147	0	0	0	0	170,331	-1,12E-01	170,314	-2,43808
2148	0	0	0	0	159,119	-1,62E-01	159,044	-4,88905
2149	0	0	0	0	147,952	-2,11E-01	147,769	-7,3423
2150	0	0	0	0	136,847	-2,62E-01	136,496	-9,79538
2151	0	0	0	0	125,82	-3,12E-01	125,222	-12,2485
2152	0	0	0	0	114,896	-3,62E-01	113,951	-14,7013
2153	0	0	0	0	104,1	-4,12E-01	102,676	-17,1548
2154	0	0	0	0	93,4859	-4,62E-01	91,4053	-19,6075
2155	0	0	0	0	83,1127	-5,12E-01	80,1296	-22,0615
2156	0	0	0	0	73,0959	-5,62E-01	68,8604	-24,5142
2157	0	0	0	0	63,5891	-6,12E-01	57,5836	-26,969
2158	0	0	0	0	54,8749	-6,62E-01	46,3156	-29,4225
2159	0	0	0	0	47,3765	-7,13E-01	35,0388	-31,8795
2160	0	0	0	0	41,767	-7,60E-01	23,7632	-34,3397
2161	0	0	0	0	38,8847	-8,19E-01	12,5131	-36,8072
2162	0	0	0	0	39,0511	1,60E-01	-37,1151	12,1421
2163	0	0	0	0	39,0827	2,90E-01	-31,5273	23,0954
2164	0	0	0	0	39,1315	3,94E-01	-22,8306	31,7786
2165	0	0	0	0	39,1901	4,49E-01	-11,8873	37,341
2166	0	0	0	0	38,7672	2,00E-01	-36,8195	12,1318
2167	0	0	0	0	38,8426	3,69E-01	-31,2443	23,0739
2168	0	0	0	0	38,9586	5,02E-01	-22,5606	31,7575
2169	0	0	0	0	39,1033	5,85E-01	-11,6186	37,3327
2170	0	0	0	0	38,4675	2,39E-01	-36,489	12,1756
2171	0	0	0	0	38,5877	4,41E-01	-30,8901	23,1219
2172	0	0	0	0	38,7847	6,07E-01	-22,1087	31,8605
2173	0	0	0	0	39,0435	7,07E-01	-11,1475	37,4116
2174	0	0	0	0	38,1221	2,74E-01	-36,1197	12,1895
2175	0	0	0	0	38,2982	5,18E-01	-30,5091	23,1447
2176	0	0	0	0	38,5802	7,01E-01	-21,7141	31,8816
2177	0	0	0	0	38,9338	8,28E-01	-10,7253	37,4182
2178	0	0	0	0	38,0378	2,44688	7,42475	-37,2258
2179	0	0	0	0	31,9255	2,06929	-3,48473	-31,6672
2180	0	0	0	0	26,0591	1,48492	-12,1425	-23,0094
2181	0	0	0	0	21,4547	7,51E-01	-17,7012	-12,0999
2182	0	0	0	0	37,9058	2,44548	6,63739	-37,2399
2183	0	0	0	0	32,0352	2,0683	-4,27914	-31,6807
2184	0	0	0	0	26,4489	1,48387	-12,9441	-23,0173
2185	0	0	0	0	22,1264	7,50E-01	-18,5047	-12,1074
2186	0	0	0	0	37,7909	2,445	5,84252	-37,2564
2187	0	0	0	0	32,1636	2,06217	-5,07135	-31,6943
2188	0	0	0	0	26,8551	1,48029	-13,7487	-23,0212
2189	0	0	0	0	22,8042	7,48E-01	-19,3076	-12,1116
2190	0	0	0	0	37,6936	2,43557	5,06371	-37,2724
2191	0	0	0	0	32,3181	2,05437	-5,85704	-31,7165
2192	0	0	0	0	27,2817	1,47249	-14,5412	-23,0364
2193	0	0	0	0	23,49	7,45E-01	-20,108	-12,12
2194	0	0	0	0	37,5962	2,4199	4,24959	-37,2768
2195	0	0	0	0	32,4761	2,04181	-6,65563	-31,7212
2196	0	0	0	0	27,7213	1,46283	-15,3367	-23,0459
2197	0	0	0	0	24,1754	7,40E-01	-20,9031	-12,1228
2198	0	0	0	0	37,5299	2,39834	3,48679	-37,2906
2199	0	0	0	0	32,6665	2,0226	-7,42516	-31,7471
2200	0	0	0	0	28,1772	1,45105	-16,1155	-23,0682
2201	0	0	0	0	24,8681	7,33E-01	-21,6907	-12,1409
2202	0	0	0	0	37,4629	2,36473	2,6881	-37,2914
2203	0	0	0	0	32,8496	2,00145	-8,22233	-31,7409
2204	0	0	0	0	28,6356	1,43384	-16,9045	-23,069
2205	0	0	0	0	25,5566	7,25E-01	-22,472	-12,15
2206	0	0	0	0	37,3972	2,33335	1,88111	-37,2769
2207	0	0	0	0	33,0371	1,97362	-9,02859	-31,7181
2208	0	0	0	0	29,0962	1,41669	-17,6866	-23,0601
2209	0	0	0	0	26,2392	7,17E-01	-23,2453	-12,1504
2210	0	0	0	0	37,3996	2,30605	1,16815	-37,3102
2211	0	0	0	0	33,2792	1,95001	-9,7468	-31,7601
2212	0	0	0	0	29,5758	1,40065	-18,4389	-23,0819
2213	0	0	0	0	26,923	7,09E-01	-24,0075	-12,1647
2214	0	0	0	0	37,4101	2,27762	4,51E-01	-37,338
2215	0	0	0	0	33,5231	1,92157	-10,4791	-31,7852
2216	0	0	0	0	30,0543	1,38059	-19,1904	-23,0886
2217	0	0	0	0	27,5997	6,99E-01	-24,7635	-12,1666
2218	0	0	0	0	37,4126	2,24312	-3,14E-01	-37,344
2219	0	0	0	0	33,7649	1,89307	-11,2302	-31,7863
2220	0	0	0	0	30,5356	1,35738	-19,938	-23,088
2221	0	0	0	0	28,2687	6,88E-01	-25,5084	-12,1642
2222	0	0	0	0	37,4376	2,20267	-1,00652	-37,3592
2223	0	0	0	0	34,0343	1,85752	-11,927	-31,8218
2224	0	0	0	0	31,0287	1,33285	-20,6533	-23,1181
2225	0	0	0	0	28,9352	6,74E-01	-26,236	-12,1846
2226	0	0	0	0	37,4528	2,14843	-1,75913	-37,3497
2227	0	0	0	0	34,284	1,81936	-12,6761	-31,8025
2228	0	0	0	0	31,5144	1,30273	-21,3781	-23,1178
2229	0	0	0	0	29,5896	6,60E-01	-26,9523	-12,1936
2230	0	0	0	0	37,4605	2,0966	-2,52692	-37,3164
2231	0	0	0	0	34,5287	1,77413	-13,437	-31,7574
2232	0	0	0	0	31,9905	1,27444	-22,0953	-23,0991
2233	0	0	0	0	30,2283	6,46E-01	-27,6542	-12,189
2234	0	0	0	0	37,5558	2,04776	-3,1247	-37,3696
2235	0	0	0	0	34,829	1,73143	-14,0529	-31,8211
2236	0	0	0	0	32,476	1,24707	-22,7635	-23,1291
2237	0	0	0	0	30,8626	6,33E-01	-28,3399	-12,2045
2238	0	0	0	0	37,6472	1,99795	-3,75261	-37,4063
2239	0	0	0	0	35,1195	1,68598	-14,6767	-31,8611
2240	0	0	0	0	32,9493	1,2135	-23,4291	-23,1356
2241	0	0	0	0	31,4791	6,18E-01	-29,0124	-12,1996
2242	0	0	0	0	37,7304	1,94392	-4,39367	-37,4233
2243	0	0	0	0	35,4058	1,63931	-15,3247	-31,8753
2244	0	0	0	0	33,4157	1,17757	-24,0802	-23,138
2245	0	0	0	0	32,0828	5,99E-01	-29,6701	-12,1916
2246	0	0	0	0	37,8112	1,88335	-5,04583	-37,4257
2247	0	0	0	0	35,6863	1,59074	-15,9618	-31,878
2248	0	0	0	0	33,8793	1,14023	-24,7145	-23,1452
2249	0	0	0	0	32,6697	5,79E-01	-30,3039	-12,1922
2250	0	0	0	0	37,8977	1,81754	-5,62498	-37,4338
2251	0	0	0	0	35,9749	1,53301	-16,5474	-31,9065
2252	0	0	0	0	34,337	1,10046	-25,3126	-23,1752
2253	0	0	0	0	33,2449	5,57E-01	-30,9118	-12,2219
2254	0	0	0	0	37,9712	1,73558	-6,26768	-37,4101
2255	0	0	0	0	36,2404	1,47298	-17,1903	-31,8699
2256	0	0	0	0	34,7803	1,05367	-25,9179	-23,1694
2257	0	0	0	0	33,7981	5,36E-01	-31,5011	-12,2356
2258	0	0	0	0	38,0283	1,65764	-6,94132	-37,3526
2259	0	0	0	0	36,4895	1,40425	-17,852	-31,7934
2260	0	0	0	0	35,2002	1,01071	-26,5108	-23,1346
2261	0	0	0	0	34,3246	5,16E-01	-32,0701	-12,2239
2262	0	0	0	0	38,175	1,58384	-7,35995	-37,4253
2263	0	0	0	0	36,7827	1,33962	-18,2946	-31,8823
2264	0	0	0	0	35,6177	9,70E-01	-27,0296	-23,175
2265	0	0	0	0	34,8399	4,96E-01	-32,6144	-12,2423
2266	0	0	0	0	38,3087	1,50808	-7,82064	-37,4716
2267	0	0	0	0	37,0546	1,27347	-18,7504	-31,935
2268	0	0	0	0	36,0116	9,20E-01	-27,5427	-23,1817
2269	0	0	0	0	35,3274	4,73E-01	-33,139	-12,2314
2270	0	0	0	0	38,4245	1,43057	-8,30982	-37,4879
2271	0	0	0	0	37,3135	1,20635	-19,2466	-31,9439
2272	0	0	0	0	36,3886	8,69E-01	-28,04	-23,1762
2273	0	0	0	0	35,7933	4,47E-01	-33,6421	-12,2136
2274	0	0	0	0	38,5299	1,34637	-8,79739	-37,488
2275	0	0	0	0	37,5578	1,13884	-19,7194	-31,9443
2276	0	0	0	0	36,7539	8,18E-01	-28,5099	-23,1811
2277	0	0	0	0	36,2342	4,18E-01	-34,1117	-12,212
2278	0	0	0	0	38,6249	1,25726	-9,2005	-37,4921
2279	0	0	0	0	37,7964	1,06083	-20,1287	-31,9731
2280	0	0	0	0	37,1029	7,63E-01	-28,9336	-23,214
2281	0	0	0	0	36,6542	3,88E-01	-34,5456	-12,2466
2282	0	0	0	0	38,7024	1,14983	-9,68173	-37,4542
2283	0	0	0	0	38,0081	9,80E-01	-20,6111	-31,9193
2284	0	0	0	0	37,4309	7,01E-01	-29,3628	-23,2035
2285	0	0	0	0	37,0444	3,61E-01	-34,9544	-12,2616
2286	0	0	0	0	38,7556	1,04738	-10,2058	-37,373
2287	0	0	0	0	38,1945	8,90E-01	-21,1174	-31,8133
2288	0	0	0	0	37,725	6,44E-01	-29,7768	-23,1538
2289	0	0	0	0	37,3986	3,34E-01	-35,3365	-12,2423
2290	0	0	0	0	38,888	9,50E-01	-10,4021	-37,4589
2291	0	0	0	0	38,404	8,05E-01	-21,3298	-31,9258
2292	0	0	0	0	38,0047	5,89E-01	-30,0923	-23,2048
2293	0	0	0	0	37,7349	3,07E-01	-35,6842	-12,2666
2294	0	0	0	0	38,9967	8,48E-01	-10,6206	-37,5131
2295	0	0	0	0	38,5892	7,18E-01	-21,5789	-31,9838
2296	0	0	0	0	38,2512	5,24E-01	-30,3993	-23,2113
2297	0	0	0	0	38,0367	2,76E-01	-36,0071	-12,2555
2298	0	0	0	0	39,0861	7,47E-01	-10,9815	-37,5043
2299	0	0	0	0	38,7442	6,33E-01	-21,9105	-31,9475
2300	0	0	0	0	38,4749	4,59E-01	-30,7076	-23,1766
2301	0	0	0	0	38,304	2,42E-01	-36,2995	-12,2262
2302	0	0	0	0	39,1456	6,41E-01	-11,1421	-37,5209
2303	0	0	0	0	38,894	5,41E-01	-22,0918	-32,0064
2304	0	0	0	0	38,6794	3,92E-01	-30,9266	-23,2268
2305	0	0	0	0	38,546	2,06E-01	-36,5438	-12,2599
2306	0	0	0	0	39,1877	5,14E-01	-11,4575	-37,4719
2307	0	0	0	0	39,0083	4,44E-01	-22,3875	-31,9414
2308	0	0	0	0	38,8577	3,18E-01	-31,1598	-23,2139
2309	0	0	0	0	38,7509	1,71E-01	-36,7571	-12,2685
2310	0	0	0	0	23,4944	8,31E-01	19,518	-13,0515
2311	0	0	0	0	32,6325	1,70609	19,518	-26,0963
2312	0	0	0	0	22,8375	8,30E-01	18,7159	-13,0607
2313	0	0	0	0	32,1712	1,70229	18,7197	-26,1087
2314	0	0	0	0	22,1938	8,26E-01	17,915	-13,0743
2315	0	0	0	0	31,727	1,70102	17,9166	-26,1286
2316	0	0	0	0	21,5593	8,22E-01	17,1126	-13,0877
2317	0	0	0	0	31,2927	1,69344	17,1164	-26,1418
2318	0	0	0	0	20,939	8,16E-01	16,3172	-13,0968
2319	0	0	0	0	30,8699	1,68173	16,3202	-26,149
2320	0	0	0	0	20,3286	8,08E-01	15,524	-13,0998
2321	0	0	0	0	30,4628	1,66669	15,5307	-26,1535
2322	0	0	0	0	19,7386	8,02E-01	14,7436	-13,0995
2323	0	0	0	0	30,0651	1,64288	14,7443	-26,15
2324	0	0	0	0	19,1724	7,93E-01	13,9746	-13,1021
2325	0	0	0	0	29,6919	1,62679	13,9746	-26,1472
2326	0	0	0	0	18,6311	7,83E-01	13,2103	-13,1146
2327	0	0	0	0	29,3611	1,60714	13,2175	-26,1685
2328	0	0	0	0	18,1188	7,70E-01	12,4559	-13,1357
2329	0	0	0	0	29,0595	1,58464	12,4653	-26,2023
2330	0	0	0	0	17,6286	7,56E-01	11,7131	-13,1529
2331	0	0	0	0	28,7591	1,55871	11,7205	-26,2161
2332	0	0	0	0	17,1475	7,40E-01	10,9782	-13,1518
2333	0	0	0	0	28,4695	1,52923	10,9903	-26,218
2334	0	0	0	0	16,6912	7,28E-01	10,263	-13,1429
2335	0	0	0	0	28,1788	1,48995	10,2664	-26,1997
2336	0	0	0	0	16,27	7,13E-01	9,56699	-13,1407
2337	0	0	0	0	27,9175	1,46145	9,56699	-26,1863
2338	0	0	0	0	15,8878	6,97E-01	8,87849	-13,1571
2339	0	0	0	0	27,7207	1,42896	8,88879	-26,218
2340	0	0	0	0	15,5497	6,77E-01	8,20976	-13,1884
2341	0	0	0	0	27,5616	1,39142	8,2232	-26,2694
2342	0	0	0	0	15,2362	6,56E-01	7,5557	-13,2145
2343	0	0	0	0	27,3942	1,35131	7,56922	-26,293
2344	0	0	0	0	14,9371	6,34E-01	6,92173	-13,2214
2345	0	0	0	0	27,2283	1,30606	6,93453	-26,2981
2346	0	0	0	0	14,6469	6,08E-01	6,3034	-13,2072
2347	0	0	0	0	27,0665	1,2587	6,3218	-26,2878
2348	0	0	0	0	14,3816	5,87E-01	5,71351	-13,1849
2349	0	0	0	0	26,8914	1,19928	5,72072	-26,2485
2350	0	0	0	0	14,1588	5,64E-01	5,1533	-13,1756
2351	0	0	0	0	26,7484	1,15487	5,1533	-26,2219
2352	0	0	0	0	13,9852	5,40E-01	4,60395	-13,1946
2353	0	0	0	0	26,6886	1,10729	4,61765	-26,2627
2354	0	0	0	0	13,8594	5,12E-01	4,08412	-13,2341
2355	0	0	0	0	26,6681	1,05067	4,10381	-26,3295
2356	0	0	0	0	13,7507	4,82E-01	3,58747	-13,2657
2357	0	0	0	0	26,6215	9,93E-01	3,60612	-26,3574
2358	0	0	0	0	13,6391	4,52E-01	3,11785	-13,2702
2359	0	0	0	0	26,5624	9,31E-01	3,13578	-26,3602
2360	0	0	0	0	13,5189	4,16E-01	2,67088	-13,2459
2361	0	0	0	0	26,4927	8,66E-01	2,69545	-26,341
2362	0	0	0	0	13,4084	3,88E-01	2,26066	-13,2107
2363	0	0	0	0	26,3915	7,88E-01	2,27131	-26,2817
2364	0	0	0	0	13,3335	3,57E-01	1,88971	-13,1941
2365	0	0	0	0	26,3194	7,29E-01	1,88971	-26,2414
2366	0	0	0	0	13,3056	3,25E-01	1,53298	-13,213
2367	0	0	0	0	26,3408	6,66E-01	1,54946	-26,2868
2368	0	0	0	0	13,3124	2,90E-01	1,21221	-13,2539
2369	0	0	0	0	26,3959	5,89E-01	1,24068	-26,3601
2370	0	0	0	0	13,3154	2,49E-01	9,31E-01	-13,2805
2371	0	0	0	0	26,4	5,14E-01	9,51E-01	-26,3779
2372	0	0	0	0	13,2752	2,06E-01	6,71E-01	-13,2566
2373	0	0	0	0	26,3756	4,36E-01	7,02E-01	-26,3627
2374	0	0	0	0	13,2238	1,72E-01	4,59E-01	-13,2147
2375	0	0	0	0	26,2983	3,42E-01	4,72E-01	-26,2918
2376	0	0	0	0	26,1738	3,02E-01	2,29E-01	26,171
2377	0	0	0	0	13,0876	1,58E-01	2,15E-01	13,0848
2378	0	0	0	0	26,1782	4,06E-01	5,11E-01	26,1701
2379	0	0	0	0	13,0978	2,02E-01	5,11E-01	13,0863
2380	0	0	0	0	26,219	4,75E-01	8,35E-01	26,2014
2381	0	0	0	0	13,1105	2,41E-01	8,21E-01	13,0825
2382	0	0	0	0	26,2309	5,72E-01	1,211	26,1967
2383	0	0	0	0	13,138	2,78E-01	1,18212	13,0817
2384	0	0	0	0	39,1869	-4,42E-01	-11,8868	-37,338
2385	0	0	0	0	39,1287	-3,79E-01	-22,8299	-31,7759
2386	0	0	0	0	39,0807	-2,68E-01	-31,5266	-23,0933
2387	0	0	0	0	39,05	-1,34E-01	-37,1148	-12,1398
2388	0	0	0	0	39,0985	-5,82E-01	-11,6186	-37,3278
2389	0	0	0	0	38,9544	-4,91E-01	-22,5606	-31,7525
2390	0	0	0	0	38,8394	-3,52E-01	-31,2443	-23,0689
2391	0	0	0	0	38,7656	-1,79E-01	-36,8195	-12,1268
2392	0	0	0	0	39,0375	-7,07E-01	-11,1441	-37,4064
2393	0	0	0	0	38,7794	-6,00E-01	-22,1047	-31,8569
2394	0	0	0	0	38,5837	-4,28E-01	-30,8879	-23,1183
2395	0	0	0	0	38,4654	-2,23E-01	-36,4877	-12,1732
2396	0	0	0	0	38,9274	-8,32E-01	-10,7204	-37,4129
2397	0	0	0	0	38,5744	-6,98E-01	-21,709	-31,8782
2398	0	0	0	0	38,2939	-5,10E-01	-30,5052	-23,143
2399	0	0	0	0	38,1198	-2,62E-01	-36,1175	-12,1891
2400	0	0	0	0	37,3759	3,33E-01	-35,3396	12,164
2401	0	0	0	0	37,6739	6,27E-01	-29,7485	23,1074
2402	0	0	0	0	38,1391	8,63E-01	-20,9995	31,8256
2403	0	0	0	0	38,7241	1,00872	-10,0482	37,3841
2404	0	0	0	0	36,9866	3,56E-01	-34,9229	12,1765
2405	0	0	0	0	37,3512	6,79E-01	-29,3209	23,1286
2406	0	0	0	0	37,9177	9,27E-01	-20,5606	31,8458
2407	0	0	0	0	38,614	1,09134	-9,58232	37,3902
2408	0	0	0	0	36,5717	3,78E-01	-34,4986	12,1323
2409	0	0	0	0	37,0066	7,18E-01	-28,9239	23,0734
2410	0	0	0	0	37,6714	9,87E-01	-20,241	31,7562
2411	0	0	0	0	38,4894	1,15816	-9,29997	37,331
2412	0	0	0	0	36,1435	3,98E-01	-34,0387	12,1476
2413	0	0	0	0	36,6563	7,58E-01	-28,4443	23,1091
2414	0	0	0	0	37,4457	1,05062	-19,7061	31,8237
2415	0	0	0	0	38,413	1,22944	-8,76343	37,3798
2416	0	0	0	0	35,6934	4,15E-01	-33,5614	12,144
2417	0	0	0	0	36,2837	7,98E-01	-27,9487	23,1244
2418	0	0	0	0	37,2055	1,09891	-19,1906	31,8553
2419	0	0	0	0	38,3146	1,3063	-8,24393	37,3944
2420	0	0	0	0	35,2236	4,33E-01	-33,0707	12,1177
2421	0	0	0	0	35,9005	8,25E-01	-27,4788	23,0887
2422	0	0	0	0	36,9395	1,14304	-18,742	31,8112
2423	0	0	0	0	38,21	1,35575	-7,81082	37,3786
2424	0	0	0	0	34,751	4,45E-01	-32,5632	12,1274
2425	0	0	0	0	35,5095	8,48E-01	-26,9703	23,0827
2426	0	0	0	0	36,686	1,17199	-18,2285	31,8152
2427	0	0	0	0	38,1081	1,39161	-7,26102	37,384
2428	0	0	0	0	34,2637	4,53E-01	-32,0438	12,1238
2429	0	0	0	0	35,1187	8,66E-01	-26,4688	23,0646
2430	0	0	0	0	36,4175	1,19014	-17,742	31,7811
2431	0	0	0	0	38,002	1,41324	-6,79061	37,3636
2432	0	0	0	0	33,7758	4,58E-01	-31,5192	12,1299
2433	0	0	0	0	34,7266	8,74E-01	-25,9396	23,0718
2434	0	0	0	0	36,1638	1,20457	-17,241	31,7665
2435	0	0	0	0	37,8937	1,41453	-6,28386	37,3423
2436	0	0	0	0	33,2846	4,59E-01	-30,993	12,128
2437	0	0	0	0	34,3371	8,76E-01	-25,4183	23,069
2438	0	0	0	0	35,9125	1,20695	-16,7355	31,7517
2439	0	0	0	0	37,8001	1,41814	-5,79458	37,3264
2440	0	0	0	0	25,9841	-1,85E-01	1,53E-01	25,983
2441	0	0	0	0	12,9317	-9,27E-02	1,53E-01	12,9305
2442	0	0	0	0	26,0593	-9,60E-02	5,36E-02	26,0591
2443	0	0	0	0	12,9709	-4,61E-02	3,22E-02	12,9708
2444	0	0	0	0	26,1786	1,04E-02	4,24E-03	26,1786
2445	0	0	0	0	13,0382	9,36E-03	-3,64E-02	13,0382
2446	0	0	0	0	26,1881	1,26E-01	-3,05E-02	26,1878
2447	0	0	0	0	13,0783	6,08E-02	-4,77E-02	13,0781
2448	0	0	0	0	13,2262	-3,61E-01	1,97522	-13,0729
2449	0	0	0	0	26,2629	-7,04E-01	1,98308	-26,1785
2450	0	0	0	0	13,2956	-3,87E-01	2,38367	-13,0745
2451	0	0	0	0	26,3001	-7,71E-01	2,40552	-26,1785
2452	0	0	0	0	13,3874	-4,17E-01	2,82829	-13,0786
2453	0	0	0	0	26,3266	-8,25E-01	2,82829	-26,1612
2454	0	0	0	0	13,4953	-4,38E-01	3,27834	-13,0837
2455	0	0	0	0	26,3983	-8,62E-01	3,27969	-26,1796
2456	0	0	0	0	13,6355	-4,52E-01	3,75355	-13,1009
2457	0	0	0	0	26,4917	-9,17E-01	3,76917	-26,2061
2458	0	0	0	0	13,7964	-4,73E-01	4,25737	-13,1145
2459	0	0	0	0	26,5761	-9,52E-01	4,26485	-26,2143
2460	0	0	0	0	13,9615	-4,87E-01	4,766	-13,1138
2461	0	0	0	0	26,6659	-9,80E-01	4,7752	-26,2166
2462	0	0	0	0	14,1401	-4,96E-01	5,28997	-13,1039
2463	0	0	0	0	26,7532	-9,98E-01	5,29427	-26,2051
2464	0	0	0	0	14,3313	-5,08E-01	5,81026	-13,0908
2465	0	0	0	0	26,837	-1,00238	5,8196	-26,1793
2466	0	0	0	0	14,5441	-5,12E-01	6,33355	-13,0826
2467	0	0	0	0	26,9397	-1,01235	6,33355	-26,1651
2468	0	0	0	0	48,9309	2,42322	32,2968	-36,6781
2469	0	0	0	0	55,4283	2,26419	43,5351	-34,2325
2470	0	0	0	0	63,3636	2,10517	54,7733	-31,7869
2471	0	0	0	0	72,2649	1,94612	66,0115	-29,3414
2472	0	0	0	0	81,8174	1,78707	77,2496	-26,8958
2473	0	0	0	0	91,8181	1,62802	88,4878	-24,4503
2474	0	0	0	0	102,135	1,46898	99,726	-22,0048
2475	0	0	0	0	112,682	1,30993	110,964	-19,5592
2476	0	0	0	0	123,4	1,15088	122,202	-17,1137
2477	0	0	0	0	134,248	9,92E-01	133,441	-14,6681
2478	0	0	0	0	145,197	8,33E-01	144,679	-12,2226
2479	0	0	0	0	156,225	6,74E-01	155,917	-9,77704
2480	0	0	0	0	167,317	5,15E-01	167,155	-7,3315
2481	0	0	0	0	178,461	3,56E-01	178,393	-4,88595
2482	0	0	0	0	189,647	1,97E-01	189,632	-2,44041
2483	0	0	0	0	49,4309	2,42307	33,0552	-36,6729
2484	0	0	0	0	56,0228	2,26412	44,2935	-34,2274
2485	0	0	0	0	64,0178	2,10509	55,5317	-31,7818
2486	0	0	0	0	72,9562	1,94606	66,7698	-29,3363
2487	0	0	0	0	82,5321	1,78701	78,008	-26,8907
2488	0	0	0	0	92,5478	1,62797	89,2462	-24,4452
2489	0	0	0	0	102,875	1,46893	100,484	-21,9997
2490	0	0	0	0	113,428	1,30989	111,723	-19,5541
2491	0	0	0	0	124,151	1,15084	122,961	-17,1086
2492	0	0	0	0	135,001	9,92E-01	134,199	-14,663
2493	0	0	0	0	145,952	8,33E-01	145,437	-12,2175
2494	0	0	0	0	156,981	6,74E-01	156,675	-9,77197
2495	0	0	0	0	168,074	5,15E-01	167,913	-7,32643
2496	0	0	0	0	179,218	3,56E-01	179,152	-4,88089
2497	0	0	0	0	190,405	1,97E-01	190,39	-2,43536
2498	0	0	0	0	49,9375	2,42298	33,8136	-36,6678
2499	0	0	0	0	56,6211	2,26402	45,0517	-34,2222
2500	0	0	0	0	64,6741	2,10503	56,2899	-31,7767
2501	0	0	0	0	73,6488	1,94599	67,528	-29,3312
2502	0	0	0	0	83,2475	1,78696	78,7662	-26,8857
2503	0	0	0	0	93,2778	1,62792	90,0043	-24,4401
2504	0	0	0	0	103,614	1,46888	101,242	-21,9946
2505	0	0	0	0	114,174	1,30984	112,481	-19,5491
2506	0	0	0	0	124,901	1,15081	123,719	-17,1035
2507	0	0	0	0	135,754	9,92E-01	134,957	-14,658
2508	0	0	0	0	146,707	8,33E-01	146,195	-12,2125
2509	0	0	0	0	157,737	6,74E-01	157,433	-9,76693
2510	0	0	0	0	168,831	5,15E-01	168,671	-7,32139
2511	0	0	0	0	179,976	3,56E-01	179,91	-4,87585
2512	0	0	0	0	191,163	1,97E-01	191,148	-2,43031
2513	0	0	0	0	50,4503	2,42291	34,5719	-36,6626
2514	0	0	0	0	57,2231	2,26396	45,8099	-34,2171
2515	0	0	0	0	65,3326	2,10495	57,048	-31,7716
2516	0	0	0	0	74,3425	1,94593	68,2862	-29,3261
2517	0	0	0	0	83,9635	1,78689	79,5243	-26,8806
2518	0	0	0	0	94,0082	1,62787	90,7625	-24,4351
2519	0	0	0	0	104,354	1,46883	102,001	-21,9895
2520	0	0	0	0	114,92	1,3098	113,239	-19,544
2521	0	0	0	0	125,651	1,15077	124,477	-17,0985
2522	0	0	0	0	136,507	9,92E-01	135,715	-14,6529
2523	0	0	0	0	147,462	8,33E-01	146,953	-12,2074
2524	0	0	0	0	158,494	6,74E-01	158,191	-9,76188
2525	0	0	0	0	169,588	5,15E-01	169,429	-7,31635
2526	0	0	0	0	180,734	3,56E-01	180,668	-4,87082
2527	0	0	0	0	191,921	1,97E-01	191,906	-2,42525
2528	0	0	0	0	50,9692	2,42289	35,3302	-36,6575
2529	0	0	0	0	57,8289	2,26389	46,5682	-34,212
2530	0	0	0	0	65,9933	2,10488	57,8064	-31,7665
2531	0	0	0	0	75,0376	1,94586	69,0445	-29,321
2532	0	0	0	0	84,6804	1,78684	80,2826	-26,8755
2533	0	0	0	0	94,7392	1,62781	91,5207	-24,43
2534	0	0	0	0	105,094	1,46878	102,759	-21,9844
2535	0	0	0	0	115,667	1,30976	113,997	-19,5389
2536	0	0	0	0	126,401	1,15073	125,235	-17,0934
2537	0	0	0	0	137,261	9,92E-01	136,473	-14,6479
2538	0	0	0	0	148,217	8,33E-01	147,711	-12,2023
2539	0	0	0	0	159,25	6,74E-01	158,949	-9,7568
2540	0	0	0	0	170,345	5,15E-01	170,188	-7,31127
2541	0	0	0	0	181,491	3,56E-01	181,426	-4,86574
2542	0	0	0	0	192,679	1,97E-01	192,664	-2,4202
2543	0	0	0	0	39,1255	9,79E-01	13,2293	36,8081
2544	0	0	0	0	42,2075	9,14E-01	24,504	34,3539
2545	0	0	0	0	47,9397	8,44E-01	35,7781	31,8971
2546	0	0	0	0	55,5071	7,76E-01	47,0485	29,4427
2547	0	0	0	0	64,2697	7,06E-01	58,3243	26,9882
2548	0	0	0	0	73,7943	6,37E-01	69,5931	24,5356
2549	0	0	0	0	83,8316	5,68E-01	80,8691	22,0817
2550	0	0	0	0	94,208	4,99E-01	92,139	19,6292
2551	0	0	0	0	104,831	4,29E-01	103,414	17,1756
2552	0	0	0	0	115,627	3,60E-01	114,685	14,7229
2553	0	0	0	0	126,555	2,91E-01	125,959	12,2696
2554	0	0	0	0	137,581	2,21E-01	137,23	9,81672
2555	0	0	0	0	148,686	1,52E-01	148,503	7,36351
2556	0	0	0	0	159,854	8,26E-02	159,779	4,90986
2557	0	0	0	0	171,064	1,37E-02	171,047	2,45784
2558	0	0	0	0	39,2899	1,06238	13,7048	36,8069
2559	0	0	0	0	42,4659	9,84E-01	24,9581	34,3436
2560	0	0	0	0	48,2756	9,12E-01	36,2346	31,8866
2561	0	0	0	0	55,8934	8,37E-01	47,5096	29,4315
2562	0	0	0	0	64,6783	7,63E-01	58,778	26,9786
2563	0	0	0	0	74,226	6,89E-01	70,0541	24,5245
2564	0	0	0	0	84,2676	6,14E-01	81,3233	22,072
